Line 2 x,Line 2 y
4.245410197271E0,8.489371087672E1
4.245431780610E0,8.523918147066E1
4.245433417819E0,8.495451554165E1
4.245457462647E0,8.501747864056E1
4.245483244492E0,8.508499024429E1
4.245508766991E0,8.515182273097E1
4.245879425481E0,8.362691460945E1
4.257505954728E0,8.351825883951E1
4.280427260867E0,8.342174673085E1
4.297351945704E0,8.338095911544E1
4.318142821449E0,8.334778307187E1
4.407526140084E0,8.327850155658E1
4.467322401879E0,8.326655619579E1
4.523635320922E0,8.326164347719E1
4.579948478235E0,8.325735468639E1
4.609529136149E0,8.325647476731E1
4.639509537890E0,8.325374701815E1
4.687261572129E0,8.323380392840E1
4.719818409979E0,8.320493618732E1
4.753973710682E0,8.315388539973E1
4.774950537529E0,8.311380757738E1
4.796352108076E0,8.305652594586E1
4.815148663565E0,8.294328880878E1
4.816296259758E0,8.100002995817E1
4.816347811630E0,8.113502221689E1
4.816385139355E0,8.123276753040E1
4.816422061946E0,8.132945197281E1
4.816444015919E0,8.138694001965E1
4.816465969892E0,8.144442806649E1
4.816487923866E0,8.150191611332E1
4.816509877839E0,8.155940416016E1
4.816531831812E0,8.161689220700E1
4.816553785785E0,8.167438025384E1
4.816575739758E0,8.173186830067E1
4.816581293075E0,8.092289378752E1
4.816597693731E0,8.178935634751E1
4.816619647704E0,8.184684439435E1
4.816641601678E0,8.190433244119E1
4.816663555651E0,8.196182048802E1
4.816685509624E0,8.201930853486E1
4.816707463597E0,8.207679658170E1
4.816729417570E0,8.213428462853E1
4.816751371543E0,8.219177267537E1
4.816773325516E0,8.224926072221E1
4.816795279490E0,8.230674876905E1
4.816817233463E0,8.236423681588E1
4.816839187436E0,8.242172486272E1
4.816861141409E0,8.247921290956E1
4.816884592244E0,8.254062059595E1
4.816935391725E0,8.267364266548E1
4.816972699467E0,8.277133565332E1
4.817014242445E0,8.288011890873E1
4.819907346059E0,8.085550609749E1
4.832671584951E0,8.077185992008E1
4.852067940240E0,8.071339143787E1
4.871791863125E0,8.067050132518E1
4.896003290012E0,8.063856807984E1
4.984931086478E0,8.057677362139E1
5.044475991554E0,8.056034304954E1
5.069371555289E0,8.054968652950E1
5.105702544895E0,8.052723353683E1
5.142102079680E0,8.048645996478E1
5.166391829879E0,8.044826216335E1
5.187107731160E0,8.040684869511E1
5.206254740781E0,8.035458774450E1
5.225051296271E0,8.024135060742E1
5.226264754383E0,7.847055589733E1
5.226316306255E0,7.860554815605E1
5.226353633980E0,7.870329346956E1
5.226390556571E0,7.879997791197E1
5.226412510544E0,7.885746595881E1
5.226434464517E0,7.891495400565E1
5.226456418490E0,7.897244205248E1
